StockCode,Description,transaction_count,total_units_sold,min_price,max_price,median_price,mean_price,std_price,cost_price,fixed_costs,competitor_prices,category,month,rating,ad_spend
82613C,"Metal Sign,Cupcake Single Hook",193,776,0.42,2.57,1.25,1.7564,0.7592,0.75,0.0375,"[0.42, 0.83, 0.85, 1.25, 2.46, 2.51, 2.57]",Clothing,6,3.2,3879.33
82613D,Metal Sign Cupcake Single Hook,280,1198,0.42,2.57,1.25,1.7059,0.739,0.75,0.0375,"[0.42, 0.83, 0.85, 1.25, 2.46, 2.51, 2.57]",Beauty,1,4.9,472.76
82613b,"Metal Sign,Cupcake Single Hook",11,14,2.46,2.51,2.51,2.5009,0.0202,1.506,0.0753,"[2.46, 2.51]",Clothing,4,5.0,1253.7
82613c,"Metal Sign,Cupcake Single Hook",12,13,2.46,2.51,2.51,2.5017,0.0195,1.506,0.0753,"[2.46, 2.51]",Sports,10,4.1,2095.29
82616A,Bubble Gum Scarf Knitting Kit,52,316,1.25,6.04,2.95,2.989,1.0353,1.77,0.0885,"[1.25, 2.95, 5.91, 6.04]",Beauty,8,3.5,1724.6
82616B,Frappucino Scarf Knitting Kit,136,614,1.25,2.95,2.46,2.2487,0.6738,1.476,0.0738,"[1.25, 2.46, 2.51, 2.57, 2.95]",Beauty,5,2.8,4897.44
82616C,Midnight Glamour Scarf Knitting Kit,149,640,1.25,2.95,2.46,2.223,0.6561,1.476,0.0738,"[1.25, 2.46, 2.51, 2.57, 2.95]",Beauty,11,4.8,3352.45
84029C,Brown Furry Hot Water Bottle,48,204,2.95,7.78,3.75,4.5562,1.679,2.25,0.1125,"[2.95, 3.75, 7.78]",Clothing,5,2.8,4462.53
84029D,Leopard Print Hot Water Bottle,15,51,2.95,7.78,3.75,4.2233,1.4267,2.25,0.1125,"[2.95, 3.75, 7.62, 7.78]",Home,7,5.0,2492.47
84029E,Red Woolly Hottie White Heart.,1265,11830,2.95,13.13,3.75,4.442,1.6832,2.25,0.1125,"[2.95, 3.39, 3.75, 3.95, 4.25, 7.46, 7.62, 7.78, 8.29, 8.47, 9.13, 13.13]",Clothing,7,4.9,355.42
84029G,Knitted Union Flag Hot Water Bottle,1113,7343,3.39,8.47,3.75,4.7889,1.798,2.25,0.1125,"[3.39, 3.75, 4.25, 7.46, 7.62, 7.78, 8.29, 8.47]",Beauty,3,3.9,2881.33
84030E,English Rose Hot Water Bottle,529,2252,1.5,8.47,4.25,4.8661,1.523,2.55,0.1275,"[1.5, 3.75, 4.25, 8.29, 8.47]",Electronics,10,4.0,4735.95
84030c,Knitted Rainbow Hot Water Bottle,13,32,7.62,7.78,7.78,7.7185,0.081,4.668,0.2334,"[7.62, 7.78]",Clothing,5,4.8,1293.83
84030e,English Rose Hot Water Bottle,51,128,5.79,13.13,8.47,8.4857,1.1319,5.082,0.2541,"[5.79, 5.91, 8.29, 8.47, 9.13, 13.13]",Electronics,11,4.5,2083.33
84031A,Charlie+Lola Red Hot Water Bottle,333,1153,1.25,9.32,4.21,4.7017,1.6429,2.526,0.1263,"[1.25, 1.95, 3.0, 3.81, 4.13, 4.21, 4.3, 4.65, 4.96, 8.65, 9.13, 9.32]",Electronics,7,4.9,4119.37
84031B,Charlie Lola Blue Hot Water Bottle,289,868,1.25,9.52,4.21,4.7188,1.6216,2.526,0.1263,"[1.25, 1.95, 3.0, 4.13, 4.21, 4.3, 4.65, 4.96, 8.33, 8.47, 8.65, 9.13, 9.32, 9.52]",Home,9,4.1,692.53
84032A,Charlie+Lola Pink Hot Water Bottle,697,3427,0.79,6.04,2.95,3.3247,1.0627,1.77,0.0885,"[0.79, 1.25, 1.9, 2.51, 2.55, 2.57, 2.95, 3.29, 3.36, 5.79, 5.91, 6.04]",Sports,5,4.6,2433.72
84032B,Charlie + Lola Red Hot Water Bottle,627,3430,0.79,6.04,2.95,3.0976,0.9302,1.77,0.0885,"[0.79, 1.25, 1.9, 2.51, 2.55, 2.57, 2.95, 3.29, 3.36, 5.79, 5.91, 6.04]",Electronics,6,5.0,3516.61
84078A,Set/4 White Retro Storage Cubes,329,1129,34.95,78.22,39.95,45.9502,13.868,23.97,1.1985,"[34.95, 39.95, 42.51, 53.55, 56.55, 58.29, 65.69, 74.96, 76.55, 78.22]",Beauty,6,4.7,962.77
84086B,Yellow/Blue Retro Radio,13,24,2.95,2.95,2.95,2.95,0.0,1.77,0.0885,[2.95],Sports,7,4.8,1535.07
84086C,Pink/Purple Retro Radio,94,305,2.46,4.3,2.95,3.2737,0.7159,1.77,0.0885,"[2.46, 2.51, 2.95, 4.13, 4.21, 4.3]",Beauty,4,4.0,420.09
84206A,3 Black Cats W Hearts Blank Card,10,79,0.19,0.19,0.19,0.19,0.0,0.114,0.0057,[0.19],Clothing,3,4.0,2000.46
84247C,Pack/12 Blue Reindeer Card,23,73,2.95,2.95,2.95,2.95,0.0,1.77,0.0885,[2.95],Electronics,12,3.6,563.08
84247E,Pack/12 Xmas Fun Card,106,386,2.46,5.91,2.95,2.8632,0.3637,1.77,0.0885,"[2.46, 2.55, 2.95, 5.91]",Sports,7,3.8,2314.59
84247G,"Decoupage,Greeting Card,",113,1511,0.36,0.85,0.42,0.4867,0.1556,0.252,0.0126,"[0.36, 0.42, 0.83, 0.84, 0.85]",Beauty,9,4.7,1520.88
84247H,Pack/12 Decoupage Card,20,42,0.84,2.95,2.95,2.317,0.992,1.77,0.0885,"[0.84, 2.95]",Sports,2,3.3,603.18
84247K,"Folk Art Greeting Card,Pack/12",30,77,2.95,6.04,2.95,3.2547,0.9298,1.77,0.0885,"[2.95, 5.91, 6.04]",Clothing,5,4.7,4721.46
84247L,Fawn And Mushroom Greeting Card,113,1173,0.42,0.86,0.42,0.525,0.1837,0.252,0.0126,"[0.42, 0.83, 0.84, 0.85, 0.86]",Electronics,9,4.2,4233.21
84247N,Pack/12 Blue Folkart Cards,55,115,0.84,2.95,2.95,2.4129,0.9276,1.77,0.0885,"[0.84, 2.95]",Electronics,9,4.3,3655.88
84249A,"Greeting Card,Square, Doughnuts",34,252,0.42,0.83,0.42,0.6129,0.2077,0.252,0.0126,"[0.42, 0.83]",Beauty,2,4.9,2820.56
84249D,Fairy Cake Greetings Card,65,835,0.36,0.86,0.42,0.4782,0.1491,0.252,0.0126,"[0.36, 0.42, 0.84, 0.85, 0.86]",Electronics,3,3.3,306.55
84250M,"Greeting Card, Blackpool Rock",13,28,0.19,0.86,0.85,0.7992,0.1831,0.51,0.0255,"[0.19, 0.84, 0.85, 0.86]",Clothing,10,4.1,3995.56
84251B,"Greeting Card, Sticky Gordon",63,321,0.19,0.85,0.42,0.4141,0.2234,0.252,0.0126,"[0.19, 0.42, 0.43, 0.83, 0.85]",Electronics,1,4.1,169.71
84251C,"Greeting Card, Two Sisters.",54,259,0.19,0.83,0.42,0.4337,0.2274,0.252,0.0126,"[0.19, 0.42, 0.43, 0.83]",Clothing,9,4.9,3286.63
84251F,"Greeting Card, Rita",50,341,0.19,0.86,0.19,0.4414,0.3244,0.114,0.0057,"[0.19, 0.84, 0.85, 0.86]",Electronics,2,4.0,4256.81
84251G,"Greeting Card, Overcrowded Pool.",93,474,0.19,0.86,0.42,0.4532,0.2647,0.252,0.0126,"[0.19, 0.42, 0.43, 0.83, 0.84, 0.85, 0.86]",Home,9,3.7,2338.93
84251J,"Greeting Card, The Black Cat",17,74,0.42,0.86,0.84,0.7459,0.1865,0.504,0.0252,"[0.42, 0.84, 0.86]",Sports,3,3.8,4934.42
84255B,Orange Cocktail Glass Lamp,19,66,2.1,13.0,2.1,4.3653,4.5074,1.26,0.063,"[2.1, 12.72, 13.0]",Sports,11,3.4,2005.24
84279B,Cherry Blossom Decorative Flask,218,811,3.39,8.65,3.75,4.289,1.527,2.25,0.1125,"[3.39, 3.75, 8.29, 8.47, 8.65]",Home,5,4.6,3946.99
84279P,Cherry Blossom  Decorative Flask,309,1157,3.39,8.65,3.75,4.6409,1.8545,2.25,0.1125,"[3.39, 3.75, 4.65, 8.29, 8.47, 8.65]",Sports,10,5.0,1852.18
84288B,Set/2 Blue  Noodle Baskets,25,62,1.95,1.95,1.95,1.95,0.0,1.17,0.0585,[1.95],Beauty,5,4.8,1301.69
84313A,Pink Tv Tray Table,19,38,4.25,16.98,4.25,6.26,4.7691,2.55,0.1275,"[4.25, 16.98]",Clothing,4,5.0,4618.67
84313B,Blue Tv Tray Table,85,229,1.95,17.35,4.25,7.2016,5.2258,2.55,0.1275,"[1.95, 3.81, 4.25, 5.79, 5.91, 16.98, 17.35]",Electronics,10,4.1,4060.06
84313C,Orange Tv Tray Table,73,548,1.95,17.35,4.25,5.1527,4.1564,2.55,0.1275,"[1.95, 4.25, 5.79, 5.91, 16.98, 17.35]",Clothing,12,4.2,2386.3
84327A,Pink Jumper Larry The Lamb,125,961,1.69,4.21,2.1,2.0977,0.2945,1.26,0.063,"[1.69, 2.1, 4.21]",Clothing,4,5.0,4693.86
84341B,Small Pink Magic Christmas Tree,137,1791,0.38,1.7,0.85,0.9002,0.4359,0.51,0.0255,"[0.38, 0.85, 1.63, 1.66, 1.7]",Sports,4,3.9,3740.63
84402D,Pink Dress Jewellery Stand,13,373,0.85,6.04,0.85,2.2946,1.9232,0.51,0.0255,"[0.85, 2.95, 6.04]",Clothing,5,3.9,4510.78
84405A,S/3 Pink Col Metal Basket W Handle,50,129,4.95,26.04,12.75,11.7106,4.2698,7.65,0.3825,"[4.95, 12.75, 25.49, 26.04]",Electronics,3,4.9,348.34
84406B,Cream Cupid Hearts Coat Hanger,887,7384,2.48,8.29,3.25,3.716,1.2198,1.95,0.0975,"[2.48, 2.75, 3.25, 3.44, 3.5, 3.75, 4.15, 6.63, 6.77, 6.91, 7.0, 8.29]",Home,7,4.9,4455.52
84424A,Four Picture White Glass Frame,10,23,3.75,3.75,3.75,3.75,0.0,2.25,0.1125,[3.75],Electronics,12,3.4,429.87
84429A,Medium Pink Buddha Head,44,112,2.95,6.04,2.95,4.0243,1.4385,1.77,0.0885,"[2.95, 5.79, 5.91, 6.04]",Sports,7,4.2,1247.8
84437A,S/6 Pink Easter Decs In Box,20,106,0.85,1.7,0.85,0.8925,0.1901,0.51,0.0255,"[0.85, 1.7]",Sports,12,5.0,4851.6
84450B,Yellow Rabbit Sat Easter,35,139,0.42,0.83,0.81,0.722,0.1669,0.486,0.0243,"[0.42, 0.81, 0.83]",Electronics,7,3.5,942.5
84459A,Pink Metal Chicken Heart,211,1272,1.25,3.43,1.49,2.3467,0.9322,0.894,0.0447,"[1.25, 1.49, 3.29, 3.36, 3.43]",Home,11,5.0,3265.13
84459B,Yellow Metal Chicken Heart,221,1480,1.25,3.36,1.49,2.1384,0.8898,0.894,0.0447,"[1.25, 1.49, 3.29, 3.36]",Electronics,7,4.1,4160.24
84507B,Stripes Design Monkey Doll,116,1349,0.85,5.17,2.55,2.9208,1.1761,1.53,0.0765,"[0.85, 2.1, 2.55, 4.96, 5.06, 5.17]",Beauty,4,3.2,4558.35
84507C,Blue Circles Design Monkey Doll,73,435,0.85,5.17,2.55,2.7088,0.936,1.53,0.0765,"[0.85, 2.55, 4.96, 5.06, 5.17]",Sports,12,3.5,2062.48
84508A,Camoflage Design Teddy,111,3811,2.1,5.06,2.55,2.5124,0.4672,1.53,0.0765,"[2.1, 2.55, 5.06]",Sports,2,4.2,986.81
84508B,Stripes Design Teddy,80,178,2.55,5.17,2.55,2.8024,0.762,1.53,0.0765,"[2.55, 5.06, 5.17]",Beauty,10,3.8,3856.09
84508C,Blue Circles Design Teddy,46,109,2.55,5.06,2.55,2.9778,0.943,1.53,0.0765,"[2.55, 4.96, 5.06]",Home,4,4.4,3479.46
84509A,English Rose Placemats,410,1535,2.95,7.78,3.75,4.5785,1.6563,2.25,0.1125,"[2.95, 3.29, 3.36, 3.75, 7.46, 7.62, 7.78]",Sports,9,4.0,1637.93
84509B,Fairy Cake Placemats,202,657,2.95,7.78,3.75,4.2719,1.4453,2.25,0.1125,"[2.95, 3.29, 3.36, 3.75, 7.46, 7.62, 7.78]",Home,6,2.7,47.2
84509C,Dotty Placemats,98,279,2.95,7.78,3.75,4.4185,1.6273,2.25,0.1125,"[2.95, 3.29, 3.36, 3.75, 7.46, 7.62, 7.78]",Electronics,8,4.3,1603.25
84509E,Carousel Placemats,32,161,0.79,7.78,3.36,4.1316,2.218,2.016,0.1008,"[0.79, 1.25, 3.29, 3.36, 3.75, 7.46, 7.62, 7.78]",Electronics,4,3.7,3645.6
84509F,New England Placemats,46,2781,0.75,7.62,3.75,3.9372,1.0783,2.25,0.1125,"[0.75, 3.75, 7.62]",Beauty,10,4.5,2200.77
84509G,Fairy Cake Placemats,161,806,1.25,7.78,3.75,3.7732,1.506,2.25,0.1125,"[1.25, 2.95, 3.29, 3.36, 3.75, 7.46, 7.62, 7.78]",Electronics,4,4.4,369.87
84509a,English Rose Placemats,75,113,7.46,7.78,7.46,7.4771,0.0563,4.476,0.2238,"[7.46, 7.62, 7.78]",Sports,11,4.8,467.59
84509c,Dotty Placemats,48,73,7.46,7.78,7.62,7.5533,0.0863,4.572,0.2286,"[7.46, 7.62, 7.78]",Sports,3,5.0,2326.94
84510A,Set Of 4 English Rose Coasters,491,2439,1.06,2.57,1.25,1.6775,0.5909,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57]",Beauty,8,4.5,2078.77
84510B,Set Of 4 Fairy Cakes Coasters,162,1187,1.06,2.57,1.25,1.647,0.604,0.75,0.0375,"[1.06, 1.25, 2.51, 2.57]",Home,1,4.4,2015.69
84510C,Set Of 4 Polkadots Coasters,104,277,1.06,2.57,1.25,1.6763,0.5932,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57]",Home,2,4.2,1374.23
84510E,Set Of 4 Green Carousel Coasters,28,148,0.21,2.57,2.46,1.8129,0.8028,1.476,0.0738,"[0.21, 0.38, 1.25, 2.46, 2.51, 2.57]",Sports,5,3.7,2664.29
84510F,Set Of 4 New England Coasters,40,1101,0.3,2.57,1.25,1.4512,0.5277,0.75,0.0375,"[0.3, 1.25, 2.51, 2.57]",Clothing,7,4.5,4329.76
84510a,Set Of 4 English Rose Coasters,59,76,2.46,2.51,2.46,2.4778,0.0241,1.476,0.0738,"[2.46, 2.51]",Sports,8,4.0,1910.16
84510c,Set Of 4 Polkadots Coasters,36,59,2.46,2.51,2.46,2.4836,0.0253,1.476,0.0738,"[2.46, 2.51]",Electronics,12,4.4,4328.46
84519A,Tomato Charlie+Lola Coaster Set,206,1208,1.25,6.04,2.95,2.9836,1.5154,1.77,0.0885,"[1.25, 2.15, 2.55, 2.95, 3.29, 3.36, 5.79, 5.91, 6.04]",Home,10,2.7,1885.98
84519B,Carrot Charlie+Lola Coaster Set,218,871,1.25,6.04,2.95,2.8933,1.758,1.77,0.0885,"[1.25, 2.15, 2.4, 2.95, 3.29, 3.36, 5.79, 5.91, 6.04]",Beauty,2,5.0,1403.24
84520B,Pack 20 English Rose Paper Napkins,754,7465,0.64,1.7,0.85,1.0373,0.3502,0.51,0.0255,"[0.64, 0.85, 1.63, 1.66, 1.7]",Beauty,4,4.6,2972.04
84520D,Pack Of 20 Fairy Cake Paper Napkins,96,701,0.64,1.7,0.85,1.13,0.3943,0.51,0.0255,"[0.64, 0.85, 1.66, 1.7]",Clothing,11,3.1,912.69
84520b,Pack 20 English Rose Paper Napkins,10,110,1.66,2.51,2.085,2.085,0.448,1.251,0.0626,"[1.66, 2.51]",Sports,9,3.7,3264.35
84529A,Pink Knitted Kids Rucksack,19,50,4.21,13.87,6.75,6.5637,2.8469,4.05,0.2025,"[4.21, 6.75, 13.87]",Home,2,3.2,2346.7
84529C,Yellow Knitted Kids Rucksack,37,78,4.21,6.75,4.21,5.0338,1.2054,2.526,0.1263,"[4.21, 6.75]",Beauty,8,4.0,2248.67
84531A,Pink Knitted Egg Cosy,50,197,0.39,4.3,1.39,1.3338,1.0503,0.834,0.0417,"[0.39, 0.83, 1.95, 4.21, 4.3]",Beauty,10,5.0,1734.42
84531B,Blue Knitted Egg Cosy,47,201,0.39,4.3,1.95,1.2553,0.8902,1.17,0.0585,"[0.39, 0.83, 1.95, 4.3]",Electronics,9,3.1,825.1
84532B,Fairy Cakes Rectangluar Boxes,31,54,5.95,12.13,5.95,7.5029,2.6774,3.57,0.1785,"[5.95, 11.87, 12.13]",Clothing,1,4.2,1626.18
84533B,Fairy Cakes Round Nesting Boxes,24,59,4.65,12.13,5.95,7.0967,2.5821,3.57,0.1785,"[4.65, 5.95, 11.87, 12.13]",Clothing,12,3.3,3396.01
84534B,Fairy Cake Notebook A5 Size,197,871,0.85,1.7,0.85,1.2025,0.4058,0.51,0.0255,"[0.85, 1.66, 1.7]",Electronics,12,4.9,2714.5
84535A,English Rose Notebook A6 Size,65,607,0.42,1.52,0.65,0.8454,0.3692,0.39,0.0195,"[0.42, 0.65, 1.46, 1.49, 1.52]",Sports,8,4.4,3219.79
84535B,Fairy Cakes Notebook A6 Size,342,2712,0.42,1.52,0.65,0.8511,0.3585,0.39,0.0195,"[0.42, 0.65, 1.46, 1.49, 1.52]",Home,8,4.1,727.81
84536A,English Rose Notebook A7 Size,644,5198,0.42,0.85,0.42,0.5365,0.1859,0.252,0.0126,"[0.42, 0.81, 0.83, 0.85]",Clothing,12,4.1,3333.0
84536B,Fairy Cakes Notebook A7 Size,415,3541,0.32,0.85,0.42,0.579,0.2023,0.252,0.0126,"[0.32, 0.42, 0.81, 0.83, 0.85]",Clothing,5,3.3,154.44
84536a,English Rose Notebook A7 Size,12,25,0.79,0.81,0.81,0.8033,0.0098,0.486,0.0243,"[0.79, 0.81]",Clothing,7,5.0,2574.73
84537B,Fairy Cakes Gift Bag,11,117,0.42,0.42,0.42,0.42,0.0,0.252,0.0126,[0.42],Beauty,6,5.0,3696.41
84555A,Yellow Vw Beetle Ceramic Money Box,17,47,2.55,2.95,2.95,2.9265,0.097,1.77,0.0885,"[2.55, 2.95]",Electronics,9,5.0,3001.52
84558A,3D Dog Picture Playing Cards,227,1324,2.29,6.04,2.95,3.141,0.8025,1.77,0.0885,"[2.29, 2.55, 2.95, 5.79, 5.91, 6.04]",Beauty,9,4.4,1847.92
84558a,3D Dog Picture Playing Cards,21,23,5.79,6.04,5.91,5.9481,0.0817,3.546,0.1773,"[5.79, 5.91, 6.04]",Home,5,4.1,66.3
84559A,3D Sheet Of Dog Stickers,241,1359,0.79,1.73,0.85,1.0756,0.3723,0.51,0.0255,"[0.79, 0.85, 1.63, 1.66, 1.69, 1.73]",Electronics,11,3.6,3550.52
84559B,3D Sheet Of Cat Stickers,205,1234,0.85,1.73,0.85,1.0398,0.3537,0.51,0.0255,"[0.85, 1.66, 1.69, 1.73]",Home,7,3.7,487.18
84559D,3D Sheet Of Sea World Stickers,32,149,0.85,1.73,0.85,0.905,0.2164,0.51,0.0255,"[0.85, 1.73]",Clothing,5,3.8,3171.33
84559a,3D Sheet Of Dog Stickers,42,59,1.66,1.69,1.69,1.6793,0.0145,1.014,0.0507,"[1.66, 1.69]",Sports,3,4.4,1177.36
84559b,3D Sheet Of Cat Stickers,26,33,1.66,1.69,1.66,1.6715,0.0149,0.996,0.0498,"[1.66, 1.69]",Clothing,10,4.6,3410.43
84562A,Pink/White Ribbed Melamine Jug,81,171,6.36,16.98,7.95,9.3207,3.3874,4.77,0.2385,"[6.36, 7.95, 16.98]",Clothing,3,4.0,4345.27
84563A,Pink & White Breakfast Tray,64,142,2.95,12.13,5.95,6.0194,2.8833,3.57,0.1785,"[2.95, 4.13, 4.21, 5.95, 11.63, 11.87, 12.13]",Beauty,12,3.0,3815.65
84563B,Blue & White Breakfast Tray,63,133,2.95,11.87,4.21,5.1106,2.6835,2.526,0.1263,"[2.95, 4.13, 4.21, 5.95, 11.63, 11.87]",Clothing,11,4.0,4094.63
84569A,Pack 3 Iron On Dog Patches,117,576,0.83,2.57,1.25,1.3756,0.5566,0.75,0.0375,"[0.83, 0.85, 1.25, 2.46, 2.51, 2.57]",Beauty,10,4.2,3093.2
84569B,Pack 3 Fire Engine/Car Patches,84,463,1.25,2.51,1.25,1.4108,0.4169,0.75,0.0375,"[1.25, 2.46, 2.51]",Clothing,7,5.0,2891.87
84569C,Pack 4 Flower/Butterfly Patches,89,415,1.25,2.57,1.25,1.7927,0.6325,0.75,0.0375,"[1.25, 2.51, 2.57]",Beauty,9,4.0,4964.04
84569D,Pack 6 Heart/Ice-Cream Patches,189,1059,0.83,2.57,1.25,1.4559,0.6037,0.75,0.0375,"[0.83, 0.85, 1.25, 2.46, 2.51, 2.57]",Home,4,5.0,2233.17
84575A,Pink Dog Cannister,13,24,1.95,5.95,5.95,5.3346,1.5021,3.57,0.1785,"[1.95, 5.95]",Sports,3,3.1,282.79
84595B,Large Trifle Design L Blue Bowl,16,230,1.65,3.75,3.75,3.0938,1.0053,2.25,0.1125,"[1.65, 3.75]",Sports,6,4.2,663.69
84595E,Large Tortilla Design Red Bowl,43,367,1.65,8.65,3.29,3.2821,1.7128,1.974,0.0987,"[1.65, 3.29, 3.75, 8.47, 8.65]",Clothing,10,3.5,2251.03
84596B,Small Dolly Mix Design Orange Bowl,750,6301,0.42,2.57,0.83,0.8497,0.5274,0.498,0.0249,"[0.42, 0.83, 0.85, 1.06, 1.25, 1.66, 1.7, 2.46, 2.51, 2.57]",Clothing,4,4.6,4145.65
84596E,Small Licorice Des Pink Bowl,211,1136,0.42,2.57,1.25,1.245,0.4961,0.75,0.0375,"[0.42, 0.83, 0.85, 1.06, 1.25, 1.66, 1.7, 2.46, 2.51, 2.57]",Sports,8,3.7,1770.91
84596F,Small Marshmallows Pink Bowl,621,4743,0.42,2.57,0.83,0.8574,0.5099,0.498,0.0249,"[0.42, 0.83, 0.85, 1.06, 1.25, 1.66, 1.7, 2.46, 2.51, 2.57]",Beauty,2,5.0,3186.11
84596G,Small Chocolates Pink Bowl,359,2233,0.42,2.57,0.83,0.8675,0.4569,0.498,0.0249,"[0.42, 0.83, 0.85, 1.06, 1.25, 1.66, 1.7, 2.46, 2.57]",Sports,2,4.9,1389.52
84596I,Wrap Sweets Light Pink Small Bowl,11,72,1.06,2.51,1.25,1.3473,0.3898,0.75,0.0375,"[1.06, 1.25, 2.51]",Home,11,4.7,3667.76
84596J,Mixed Nuts Light Green Bowl,142,814,0.42,2.57,1.25,1.2032,0.6088,0.75,0.0375,"[0.42, 0.83, 0.85, 1.25, 1.66, 1.7, 2.46, 2.51, 2.57]",Clothing,10,3.8,3564.43
84596K,Jelly Babies Yellow Small Bowl,93,428,1.06,2.57,1.25,1.4281,0.3436,0.75,0.0375,"[1.06, 1.25, 1.66, 1.7, 2.51, 2.57]",Beauty,12,4.8,4445.88
84596L,Biscuits Small Bowl Light Blue,262,1543,0.42,2.57,0.83,0.9748,0.5256,0.498,0.0249,"[0.42, 0.83, 0.85, 1.25, 1.66, 1.7, 2.46, 2.51, 2.57]",Beauty,9,4.7,1261.39
84596b,Small Dolly Mix Design Orange Bowl,10,13,2.51,2.51,2.51,2.51,0.0,1.506,0.0753,[2.51],Sports,9,3.1,561.73
84596e,Small Licorice Des Pink Bowl,22,35,2.51,2.51,2.51,2.51,0.0,1.506,0.0753,[2.51],Electronics,6,5.0,2326.55
84596f,Small Marshmallows Pink Bowl,14,19,2.46,2.51,2.46,2.4671,0.0182,1.476,0.0738,"[2.46, 2.51]",Beauty,11,3.2,365.0
84597B,Retro Brown Ball Ashtray,27,205,0.85,2.57,1.25,1.613,0.6081,0.75,0.0375,"[0.85, 1.25, 2.51, 2.57]",Electronics,10,3.7,4550.62
84597C,Retro Pink Ball Ashtray,45,365,0.85,2.57,1.25,1.4576,0.5054,0.75,0.0375,"[0.85, 1.25, 2.51, 2.57]",Beauty,12,3.7,4453.82
84601A,New Baroque Ivory Cushion Cover,15,260,1.25,9.52,2.95,3.6727,2.3748,1.77,0.0885,"[1.25, 2.55, 2.95, 9.32, 9.52]",Beauty,10,3.8,2160.68
84613A,Pink New Baroque Flock Candlestick,10,22,4.65,4.65,4.65,4.65,0.0,2.79,0.1395,[4.65],Clothing,5,4.5,4105.95
84613C,Blue New Baroque Flock Candlestick,13,63,3.81,4.65,4.65,4.5854,0.233,2.79,0.1395,"[3.81, 4.65]",Electronics,12,5.0,3694.45
84614A,Pink Baroque Flock Candle Holder,11,19,5.95,11.87,5.95,7.5645,2.7652,3.57,0.1785,"[5.95, 11.87]",Clothing,2,4.9,4757.06
84625A,Pink New Baroquecandlestick Candle,89,861,0.85,5.91,2.95,2.9518,1.9612,1.77,0.0885,"[0.85, 2.95, 5.79, 5.91]",Sports,5,3.8,2622.9
84625B,Blck New Baroque Candlestick Candle,17,180,0.85,2.95,2.95,2.3324,0.9863,1.77,0.0885,"[0.85, 2.95]",Sports,6,3.5,1927.25
84625C,Blue New Baroque Candlestick Candle,78,804,0.85,6.04,2.95,2.7231,1.7663,1.77,0.0885,"[0.85, 2.95, 5.79, 5.91, 6.04]",Home,11,4.2,918.61
84625D,White Newbaroque Candlestick Candle,53,651,0.85,5.91,2.95,2.3413,1.4413,1.77,0.0885,"[0.85, 2.95, 5.91]",Beauty,4,4.4,2981.7
84659A,White Travel Alarm Clock,235,611,1.23,5.17,2.51,2.562,0.3902,1.506,0.0753,"[1.23, 2.1, 2.46, 2.51, 2.55, 5.06, 5.17]",Sports,4,5.0,527.76
84660A,White Stitched Wall Clock,51,860,0.79,7.78,0.79,2.208,2.0361,0.474,0.0237,"[0.79, 1.25, 3.29, 3.36, 3.75, 7.46, 7.78]",Beauty,1,4.9,883.08
84660B,Black Stitched Wall Clock,62,747,0.79,7.78,3.36,3.0226,2.1992,2.016,0.1008,"[0.79, 1.25, 3.29, 3.36, 3.75, 7.46, 7.62, 7.78]",Home,2,4.7,3214.19
84660C,Pink Stitched Wall Clock,86,726,0.79,7.78,3.75,3.6837,2.4173,2.25,0.1125,"[0.79, 1.25, 3.29, 3.36, 3.75, 7.46, 7.62, 7.78]",Beauty,10,3.8,702.67
84660c,Pink Stitched Wall Clock,31,34,7.46,7.62,7.62,7.5581,0.0792,4.572,0.2286,"[7.46, 7.62]",Sports,8,4.8,4240.67
84661A,White Square Table Clock,43,222,0.65,5.17,2.55,2.9223,1.6505,1.53,0.0765,"[0.65, 0.79, 2.46, 2.51, 2.55, 4.96, 5.06, 5.17]",Electronics,8,4.4,1095.03
84661B,Black Square Table Clock,52,244,0.65,5.17,2.55,3.2687,1.6415,1.53,0.0765,"[0.65, 0.79, 2.46, 2.51, 2.55, 4.96, 5.06, 5.17]",Beauty,3,4.1,4247.87
84661C,Pink Square Table Clock,25,150,0.65,5.17,2.55,2.8408,1.8328,1.53,0.0765,"[0.65, 0.79, 2.46, 2.51, 2.55, 4.96, 5.06, 5.17]",Beauty,9,4.2,134.8
84663A,Grass Hopper Wooden Wall Clock,68,377,0.79,11.87,5.91,4.5041,2.6522,3.546,0.1773,"[0.79, 1.95, 5.79, 5.91, 5.95, 11.87]",Electronics,6,3.5,3478.62
84671B,Crochet Bear With Blue Stripes,35,111,2.55,5.17,2.55,3.1489,1.1162,1.53,0.0765,"[2.55, 5.17]",Home,9,3.5,774.22
84673A,Pink Fly Swat,103,502,0.53,1.3,0.65,0.7392,0.1995,0.39,0.0195,"[0.53, 0.65, 0.79, 1.28, 1.3]",Beauty,12,5.0,4042.39
84673B,Blue Fly Swat,139,510,0.65,1.63,0.65,0.9282,0.3396,0.39,0.0195,"[0.65, 0.79, 1.25, 1.28, 1.3, 1.63]",Electronics,2,4.5,4271.21
84705D,Cherry Blossom Photo Frame,15,22,4.21,4.65,4.21,4.386,0.2231,2.526,0.1263,"[4.21, 4.65]",Beauty,10,3.3,497.34
